abs(H),angle(H),W
1.0066,-2.7026,0.17436
1.0066,-2.7074,0.17467
1.0066,-2.7123,0.17499
1.0067,-2.7172,0.1753
1.0067,-2.722,0.17562
1.0067,-2.7269,0.17593
1.0068,-2.7318,0.17624
1.0068,-2.7366,0.17656
1.0068,-2.7415,0.17687
1.0068,-2.7464,0.17719
1.0069,-2.7512,0.1775
1.0069,-2.7561,0.17781
1.0069,-2.761,0.17813
1.007,-2.7659,0.17844
1.007,-2.7707,0.17876
1.007,-2.7756,0.17907
1.007,-2.7805,0.17938
1.0071,-2.7853,0.1797
1.0071,-2.7902,0.18001
1.0071,-2.7951,0.18033
1.0072,-2.7999,0.18064
1.0072,-2.8048,0.18096
1.0072,-2.8097,0.18127
1.0072,-2.8146,0.18158
1.0073,-2.8194,0.1819
1.0073,-2.8243,0.18221
1.0073,-2.8292,0.18253
1.0074,-2.834,0.18284
1.0074,-2.8389,0.18315
1.0074,-2.8438,0.18347
1.0074,-2.8486,0.18378
1.0075,-2.8535,0.1841
1.0075,-2.8584,0.18441
1.0075,-2.8632,0.18473
1.0076,-2.8681,0.18504
1.0076,-2.873,0.18535
1.0076,-2.8779,0.18567
1.0076,-2.8827,0.18598
1.0077,-2.8876,0.1863
1.0077,-2.8925,0.18661
1.0077,-2.8973,0.18692
1.0078,-2.9022,0.18724
1.0078,-2.9071,0.18755
1.0078,-2.9119,0.18787
1.0078,-2.9168,0.18818
1.0079,-2.9217,0.1885
1.0079,-2.9266,0.18881
1.0079,-2.9314,0.18912
1.008,-2.9363,0.18944
1.008,-2.9412,0.18975
1.008,-2.946,0.19007
1.008,-2.9509,0.19038
1.0081,-2.9558,0.19069
1.0081,-2.9606,0.19101
1.0081,-2.9655,0.19132
1.0082,-2.9704,0.19164
1.0082,-2.9752,0.19195
1.0082,-2.9801,0.19227
1.0082,-2.985,0.19258
1.0083,-2.9899,0.19289
1.0083,-2.9947,0.19321
1.0083,-2.9996,0.19352
1.0084,-3.0045,0.19384
1.0084,-3.0093,0.19415
1.0084,-3.0142,0.19446
1.0084,-3.0191,0.19478
1.0085,-3.0239,0.19509
1.0085,-3.0288,0.19541
1.0085,-3.0337,0.19572
1.0086,-3.0385,0.19604
1.0086,-3.0434,0.19635
1.0086,-3.0483,0.19666
1.0086,-3.0532,0.19698
1.0087,-3.058,0.19729
1.0087,-3.0629,0.19761
1.0087,-3.0678,0.19792
1.0088,-3.0726,0.19823
1.0088,-3.0775,0.19855
1.0088,-3.0824,0.19886
1.0088,-3.0872,0.19918
1.0089,-3.0921,0.19949
1.0089,-3.097,0.19981
