abs(H),angle(H),W
0.15701,-87.71,0.0054387
0.14119,-87.872,0.0054488
0.12633,-88.035,0.0054588
0.11245,-88.197,0.0054689
0.099534,-88.359,0.0054789
0.087575,-88.521,0.005489
0.076556,-88.683,0.005499
0.066457,-88.845,0.0055091
0.057252,-89.007,0.0055191
0.048911,-89.169,0.0055292
0.0414,-89.332,0.0055393
0.034682,-89.494,0.0055493
0.028716,-89.656,0.0055594
0.02346,-89.818,0.0055694
0.018869,-89.98,0.0055795
0.014898,-90.142,0.0055895
0.011501,-90.304,0.0055996
0.0086287,-90.466,0.0056096
0.0062358,-90.629,0.0056197
0.0042754,-90.791,0.0056297
0.002702,-90.953,0.0056398
0.0014711,-91.115,0.0056498
0.00054018,-91.277,0.0056599
0.00013165,-88.298,0.0056699
0.00058301,-88.46,0.00568
0.00085013,-88.622,0.0056901
0.00096666,-88.784,0.0057001
0.00096356,-88.946,0.0057102
0.00086897,-89.108,0.0057202
0.00070816,-89.27,0.0057303
0.00050351,-89.433,0.0057403
0.00027453,-89.595,0.0057504
3.7903e-05,-89.757,0.0057604
0.00019242,-86.777,0.0057705
0.00040513,-86.939,0.0057805
0.00059139,-87.102,0.0057906
0.00074471,-87.264,0.0058006
0.00086075,-87.426,0.0058107
0.0009371,-87.588,0.0058207
0.00097314,-87.75,0.0058308
0.00096977,-87.912,0.0058408
0.00092919,-88.074,0.0058509
0.00085474,-88.236,0.005861
0.00075061,-88.399,0.005871
0.00062165,-88.561,0.0058811
0.00047321,-88.723,0.0058911
0.00031088,-88.885,0.0059012
0.00014035,-89.047,0.0059112
3.2749e-05,-86.068,0.0059213
0.00020303,-86.23,0.0059313
0.00036544,-86.392,0.0059414
0.00051541,-86.554,0.0059514
0.00064891,-86.716,0.0059615
0.00076255,-86.878,0.0059715
0.00085359,-87.04,0.0059816
0.00092005,-87.202,0.0059916
0.00096064,-87.365,0.0060017
0.00097481,-87.527,0.0060118
0.00096271,-87.689,0.0060218
