abs(H),angle(H),W
1.0027,-7.3972,0.24253
1.0027,-7.4068,0.24285
1.0027,-7.4164,0.24316
1.0027,-7.4259,0.24347
1.0027,-7.4355,0.24379
1.0027,-7.4451,0.2441
1.0027,-7.4547,0.24442
1.0027,-7.4643,0.24473
1.0027,-7.4738,0.24504
1.0026,-7.4834,0.24536
1.0026,-7.493,0.24567
1.0026,-7.5026,0.24599
1.0026,-7.5122,0.2463
1.0026,-7.5218,0.24662
1.0026,-7.5313,0.24693
1.0026,-7.5409,0.24724
1.0026,-7.5505,0.24756
1.0026,-7.5601,0.24787
1.0026,-7.5697,0.24819
1.0026,-7.5792,0.2485
1.0026,-7.5888,0.24881
1.0026,-7.5984,0.24913
1.0025,-7.608,0.24944
1.0025,-7.6176,0.24976
1.0025,-7.6272,0.25007
1.0025,-7.6367,0.25038
1.0025,-7.6463,0.2507
1.0025,-7.6559,0.25101
1.0025,-7.6655,0.25133
1.0025,-7.6751,0.25164
1.0025,-7.6846,0.25196
1.0025,-7.6942,0.25227
1.0024,-7.7038,0.25258
1.0024,-7.7134,0.2529
1.0024,-7.723,0.25321
1.0024,-7.7326,0.25353
1.0024,-7.7421,0.25384
1.0024,-7.7517,0.25415
1.0024,-7.7613,0.25447
1.0024,-7.7709,0.25478
1.0023,-7.7805,0.2551
1.0023,-7.7901,0.25541
1.0023,-7.7996,0.25573
1.0023,-7.8092,0.25604
1.0023,-7.8188,0.25635
1.0023,-7.8284,0.25667
1.0023,-7.838,0.25698
1.0023,-7.8475,0.2573
1.0022,-7.8571,0.25761
1.0022,-7.8667,0.25792
1.0022,-7.8763,0.25824
1.0022,-7.8859,0.25855
1.0022,-7.8955,0.25887
1.0022,-7.905,0.25918
1.0021,-7.9146,0.2595
1.0021,-7.9242,0.25981
1.0021,-7.9338,0.26012
1.0021,-7.9434,0.26044
1.0021,-7.9529,0.26075
1.0021,-7.9625,0.26107
1.0021,-7.9721,0.26138
1.002,-7.9817,0.26169
1.002,-7.9913,0.26201
1.002,-8.0009,0.26232
1.002,-8.0104,0.26264
1.002,-8.02,0.26295
1.002,-8.0296,0.26327
