abs(H),angle(H),W
2.4317e+08,-154.18,0.0009651
2.4318e+08,-154.58,0.00096761
2.4322e+08,-154.98,0.00097012
2.4327e+08,-155.38,0.00097264
2.4333e+08,-155.78,0.00097515
2.434e+08,-156.18,0.00097766
2.4347e+08,-156.59,0.00098018
2.4355e+08,-156.99,0.00098269
2.4361e+08,-157.39,0.0009852
2.4367e+08,-157.79,0.00098772
2.4371e+08,-158.19,0.00099023
2.4375e+08,-158.59,0.00099274
2.4376e+08,-158.99,0.00099526
2.4376e+08,-159.4,0.00099777
2.4375e+08,-159.8,0.0010003
2.4373e+08,-160.2,0.0010028
2.437e+08,-160.6,0.0010053
2.4367e+08,-161,0.0010078
2.4363e+08,-161.4,0.0010103
2.4359e+08,-161.8,0.0010128
2.4357e+08,-162.21,0.0010154
2.4355e+08,-162.61,0.0010179
2.4354e+08,-163.01,0.0010204
2.4354e+08,-163.41,0.0010229
2.4356e+08,-163.81,0.0010254
2.4359e+08,-164.21,0.0010279
2.4362e+08,-164.62,0.0010304
2.4366e+08,-165.02,0.001033
2.437e+08,-165.42,0.0010355
2.4375e+08,-165.82,0.001038
2.4378e+08,-166.22,0.0010405
2.4381e+08,-166.62,0.001043
2.4383e+08,-167.02,0.0010455
2.4382e+08,-167.43,0.001048
2.4381e+08,-167.83,0.0010505
2.4377e+08,-168.23,0.0010531
2.4372e+08,-168.63,0.0010556
2.4366e+08,-169.03,0.0010581
2.4358e+08,-169.43,0.0010606
2.435e+08,-169.83,0.0010631
2.4342e+08,-170.24,0.0010656
2.4333e+08,-170.64,0.0010681
2.4326e+08,-171.04,0.0010707
2.4319e+08,-171.44,0.0010732
2.4314e+08,-171.84,0.0010757
2.4311e+08,-172.24,0.0010782
2.431e+08,-172.65,0.0010807
2.4311e+08,-173.05,0.0010832
2.4313e+08,-173.45,0.0010857
2.4318e+08,-173.85,0.0010882
2.4323e+08,-174.25,0.0010908
2.433e+08,-174.65,0.0010933
2.4337e+08,-175.05,0.0010958
2.4344e+08,-175.46,0.0010983
2.4351e+08,-175.86,0.0011008
2.4356e+08,-176.26,0.0011033
2.4361e+08,-176.66,0.0011058
2.4364e+08,-177.06,0.0011084
2.4365e+08,-177.46,0.0011109
2.4365e+08,-177.86,0.0011134
2.4364e+08,-178.27,0.0011159
2.4361e+08,-178.67,0.0011184
2.4358e+08,-179.07,0.0011209
2.4354e+08,-179.47,0.0011234
2.4351e+08,-179.87,0.0011259
2.4348e+08,-180.27,0.0011285
2.4347e+08,-180.68,0.001131
2.4347e+08,-181.08,0.0011335
2.4348e+08,-181.48,0.001136
2.4351e+08,-181.88,0.0011385
2.4355e+08,-182.28,0.001141
2.4361e+08,-182.68,0.0011435
2.4367e+08,-183.08,0.0011461
2.4374e+08,-183.49,0.0011486
2.438e+08,-183.89,0.0011511
2.4385e+08,-184.29,0.0011536
2.4388e+08,-184.69,0.0011561
2.439e+08,-185.09,0.0011586
2.4389e+08,-185.49,0.0011611
2.4385e+08,-185.89,0.0011636
2.4379e+08,-186.3,0.0011662
2.4371e+08,-186.7,0.0011687
2.4362e+08,-187.1,0.0011712
2.4352e+08,-187.5,0.0011737
2.4342e+08,-187.9,0.0011762
2.4333e+08,-188.3,0.0011787
2.4327e+08,-188.71,0.0011812
2.4323e+08,-189.11,0.0011838
2.4323e+08,-189.51,0.0011863
2.4326e+08,-189.91,0.0011888
2.4333e+08,-190.31,0.0011913
2.4341e+08,-190.71,0.0011938
2.4349e+08,-191.11,0.0011963
2.4354e+08,-191.52,0.0011988
2.4353e+08,-191.92,0.0012013
2.434e+08,-192.32,0.0012039
2.431e+08,-192.72,0.0012064
2.4257e+08,-193.12,0.0012089
2.4175e+08,-193.52,0.0012114
2.4055e+08,-193.92,0.0012139
2.3891e+08,-194.33,0.0012164
2.3674e+08,-194.73,0.0012189
2.3398e+08,-195.13,0.0012215
2.3057e+08,-195.53,0.001224
2.2644e+08,-195.93,0.0012265
2.2155e+08,-196.33,0.001229
2.1587e+08,-196.74,0.0012315
2.0939e+08,-197.14,0.001234
2.0212e+08,-197.54,0.0012365
1.9407e+08,-197.94,0.001239
1.8529e+08,-198.34,0.0012416
1.7585e+08,-198.74,0.0012441
1.6581e+08,-199.14,0.0012466
1.5528e+08,-199.55,0.0012491
1.4436e+08,-199.95,0.0012516
1.3319e+08,-200.35,0.0012541
1.2187e+08,-200.75,0.0012566
1.1056e+08,-201.15,0.0012592
9.9371e+07,-201.55,0.0012617
8.8442e+07,-201.95,0.0012642
7.7891e+07,-202.36,0.0012667
6.7829e+07,-202.76,0.0012692
5.8353e+07,-203.16,0.0012717
4.9543e+07,-203.56,0.0012742
4.1462e+07,-203.96,0.0012767
3.4153e+07,-204.36,0.0012793
2.7641e+07,-204.77,0.0012818
2.1932e+07,-205.17,0.0012843
1.7012e+07,-205.57,0.0012868
1.2853e+07,-205.97,0.0012893
9.4108e+06,-206.37,0.0012918
6.6295e+06,-206.77,0.0012943
4.4447e+06,-207.17,0.0012968
2.7853e+06,-207.58,0.0012994
1.5768e+06,-207.98,0.0013019
7.443e+05,-208.38,0.0013044
2.1481e+05,-208.78,0.0013069
80361,-206.04,0.0013094
2.0377e+05,-206.44,0.0013119
