abs(H),angle(H),W
1.1764,-12.546,0.24127
1.0314,-12.563,0.24159
0.90053,-12.579,0.2419
0.78276,-12.595,0.24222
0.67714,-12.612,0.24253
0.58279,-12.628,0.24285
0.49883,-12.644,0.24316
0.42444,-12.661,0.24347
0.35883,-12.677,0.24379
0.30126,-12.693,0.2441
0.25101,-12.71,0.24442
0.20742,-12.726,0.24473
0.16985,-12.742,0.24504
0.13769,-12.759,0.24536
0.11039,-12.775,0.24567
0.087418,-12.791,0.24599
0.068269,-12.808,0.2463
0.052486,-12.824,0.24662
0.039639,-12.84,0.24693
0.02933,-12.857,0.24724
0.021192,-12.873,0.24756
0.014891,-12.889,0.24787
0.010122,-12.906,0.24819
0.006609,-12.922,0.2485
0.004106,-12.938,0.24881
0.0023952,-12.955,0.24913
0.0012866,-12.971,0.24944
0.00061742,-12.987,0.24976
0.00025165,-13.004,0.25007
7.9234e-05,-13.02,0.25038
1.5574e-05,-13.036,0.2507
9.6856e-07,-13.053,0.25101
8.1828e-13,-11.412,0.25133
9.5898e-07,-13.085,0.25164
1.5267e-05,-13.102,0.25196
7.6904e-05,-13.118,0.25227
0.00024184,-13.134,0.25258
0.00058746,-13.151,0.2529
0.001212,-13.167,0.25321
0.0022341,-13.183,0.25353
0.0037919,-13.2,0.25384
0.006043,-13.216,0.25415
0.0091635,-13.232,0.25447
0.013348,-13.249,0.25478
0.018807,-13.265,0.2551
0.025772,-13.281,0.25541
0.034485,-13.298,0.25573
0.04521,-13.314,0.25604
0.058223,-13.33,0.25635
0.073816,-13.347,0.25667
0.092294,-13.363,0.25698
0.11398,-13.379,0.2573
0.1392,-13.396,0.25761
0.16831,-13.412,0.25792
0.20167,-13.428,0.25824
0.23964,-13.445,0.25855
0.2826,-13.461,0.25887
0.33096,-13.477,0.25918
0.38512,-13.494,0.2595
0.44548,-13.51,0.25981
0.51247,-13.526,0.26012
0.58653,-13.543,0.26044
0.66809,-13.559,0.26075
0.75761,-13.575,0.26107
0.85554,-13.592,0.26138
0.96234,-13.608,0.26169
1.0785,-13.624,0.26201
1.2045,-13.641,0.26232
1.3408,-13.657,0.26264
1.4878,-13.673,0.26295
1.6462,-13.69,0.26327
1.8164,-13.706,0.26358
1.9988,-13.722,0.26389
2.1941,-13.739,0.26421
2.4027,-13.755,0.26452
2.6251,-13.771,0.26484
2.8618,-13.788,0.26515
3.1134,-13.804,0.26546
3.3804,-13.82,0.26578
3.6633,-13.837,0.26609
3.9626,-13.853,0.26641
4.2789,-13.87,0.26672
4.6127,-13.886,0.26704
4.9644,-13.902,0.26735
5.3347,-13.919,0.26766
5.7241,-13.935,0.26798
