f,s100,s410,s700
1610,-85.958,-97.722,-132.55
1611,-85.949,-97.823,-133.68
1612,-86.003,-97.898,-132.82
1613,-85.937,-97.799,-131.25
1614,-86.032,-97.729,-130.75
1615,-86.075,-97.838,-126.78
1616,-86.023,-97.926,-126.18
1617,-86.091,-97.838,-137.19
1618,-86.002,-97.738,-121.76
1619,-86.102,-97.976,-129.99
1620,-86.116,-97.95,-123.89
1621,-86.076,-97.99,-128.37
1622,-86.173,-97.807,-140.88
1623,-86.114,-97.844,-136.66
1624,-86.155,-97.52,-131.55
1625,-86.203,-97.792,-130.14
1626,-86.211,-97.774,-128.33
1627,-86.274,-97.837,-127.17
1628,-86.272,-97.628,-130.11
1629,-86.234,-97.713,-156.71
1630,-86.319,-97.645,-130
1631,-86.36,-97.792,-122.17
1632,-86.313,-97.785,-127.53
1633,-86.356,-97.747,-132
1634,-86.366,-97.99,-126.72
1635,-86.341,-97.607,-125.15
1636,-86.329,-97.793,-129.72
1637,-86.398,-97.542,-158.32
1638,-86.39,-97.837,-129.79
1639,-86.353,-97.578,-128.94
1640,-86.423,-97.945,-126.99
1641,-86.466,-97.543,-123.18
1642,-86.535,-97.575,-128.68
1643,-86.45,-97.859,-131.23
1644,-86.501,-97.606,-131.27
1645,-86.568,-97.938,-139.47
1646,-86.492,-97.77,-127.06
1647,-86.578,-97.728,-129.72
1648,-86.563,-97.547,-134.7
1649,-86.561,-97.441,-130.47
1650,-86.564,-97.821,-132.51
1651,-86.611,-97.592,-125.77
1652,-86.574,-97.897,-129.39
1653,-86.654,-97.784,-133.82
1654,-86.685,-97.686,-122.38
1655,-86.709,-97.7,-126.14
1656,-86.683,-97.584,-123.64
1657,-86.74,-97.851,-129.1
1658,-86.73,-97.737,-140.02
1659,-86.682,-97.753,-132.15
1660,-86.773,-97.62,-133.55
1661,-86.793,-97.791,-126.27
1662,-86.778,-97.804,-135.96
1663,-86.756,-97.612,-132.34
1664,-86.759,-97.472,-127.92
1665,-86.792,-97.599,-134.06
1666,-86.842,-97.649,-128.35
1667,-86.842,-97.844,-133.2
1668,-86.923,-97.616,-138.35
1669,-86.865,-97.644,-135.24
1670,-86.925,-97.323,-135.73
1671,-86.931,-97.55,-125.06
1672,-86.958,-97.336,-130.09
1673,-86.982,-97.586,-128.93
1674,-86.86,-97.718,-126
1675,-86.996,-97.496,-127.12
1676,-87.001,-97.616,-123.62
1677,-87.059,-97.562,-137.11
1678,-87.067,-97.63,-134.21
1679,-87.013,-97.656,-134.77
1680,-87.126,-97.319,-122.06
1681,-87.066,-97.528,-121.79
1682,-87.101,-97.696,-129.47
1683,-87.105,-97.691,-125.29
1684,-87.186,-97.826,-129.22
1685,-87.128,-97.557,-134.06
1686,-87.131,-97.632,-129.88
1687,-87.165,-97.733,-127.79
1688,-87.18,-97.792,-130.15
1689,-87.266,-97.658,-127.94
1690,-87.22,-97.391,-127.47
1691,-87.275,-97.643,-130.5
1692,-87.182,-97.678,-125.08
1693,-87.222,-97.511,-128.07
1694,-87.231,-97.658,-122.54
1695,-87.269,-97.378,-134.44
1696,-87.298,-97.489,-130.5
1697,-87.366,-97.531,-130.9
1698,-87.377,-97.701,-130.84
1699,-87.312,-97.422,-125.13
1700,-87.41,-97.529,-125.64
1701,-87.324,-97.506,-130.69
1702,-87.321,-97.361,-125.45
1703,-87.37,-97.552,-141.55
1704,-87.406,-97.542,-131.58
1705,-87.462,-97.496,-123.98
1706,-87.458,-97.664,-132.33
1707,-87.472,-97.423,-126.05
1708,-87.425,-97.582,-123.96
1709,-87.534,-97.639,-128.76
1710,-87.534,-97.333,-129.94
1711,-87.507,-97.276,-124.3
1712,-87.449,-97.673,-128.15
1713,-87.527,-97.572,-132.21
1714,-87.576,-97.602,-128.99
1715,-87.628,-97.554,-128.63
1716,-87.571,-97.4,-127.49
1717,-87.552,-97.787,-134.06
1718,-87.547,-97.522,-144.56
1719,-87.615,-97.672,-129.81
1720,-87.61,-97.56,-122.65
1721,-87.629,-97.348,-125.08
1722,-87.767,-97.665,-124.41
1723,-87.643,-97.2,-145.91
1724,-87.698,-97.473,-128.22
1725,-87.75,-97.535,-144.19
1726,-87.714,-97.449,-121.47
1727,-87.751,-97.456,-123.43
1728,-87.718,-97.468,-127.82
1729,-87.729,-97.439,-124.93
1730,-87.806,-97.392,-127.96
1731,-87.847,-97.461,-130.78
1732,-87.814,-97.456,-134.43
1733,-87.802,-97.349,-133.4
1734,-87.897,-97.467,-128.81
1735,-87.905,-97.474,-125.31
1736,-87.805,-97.522,-128.38
1737,-87.889,-97.426,-127.03
1738,-87.877,-97.485,-125.05
1739,-87.86,-97.18,-145.17
1740,-88.009,-97.405,-128.54
1741,-87.994,-97.531,-130.75
1742,-87.981,-97.529,-128.22
1743,-88.041,-97.533,-161.04
1744,-88.051,-97.565,-130.04
1745,-87.933,-97.267,-130.18
1746,-88.072,-97.492,-129.27
1747,-88.06,-96.982,-138.53
1748,-88.068,-97.477,-131.45
1749,-87.992,-97.418,-138.4
1750,-88.022,-97.563,-123.1
1751,-88.075,-97.427,-124.57
1752,-87.985,-97.379,-129.73
1753,-88.158,-97.434,-124.11
1754,-88.094,-97.469,-138.77
1755,-88.098,-97.447,-142.04
1756,-88.144,-97.324,-136.6
1757,-88.208,-97.38,-137
1758,-88.176,-97.441,-122.77
1759,-88.266,-97.297,-124.3
1760,-88.207,-97.309,-135.47
1761,-88.234,-97.465,-127.7
1762,-88.194,-97.408,-125.47
1763,-88.181,-97.394,-131.45
1764,-88.227,-97.415,-135.92
1765,-88.249,-97.38,-131.54
1766,-88.304,-97.146,-150.79
1767,-88.344,-97.405,-139.44
1768,-88.26,-97.269,-136.62
1769,-88.293,-97.386,-136.59
1770,-88.301,-97.183,-129.69
1771,-88.387,-97.306,-133.18
1772,-88.344,-97.492,-128.18
1773,-88.393,-97.259,-128.98
1774,-88.304,-97.249,-128.59
1775,-88.399,-97.227,-138.16
1776,-88.338,-97.36,-133.64
1777,-88.462,-97.486,-125.83
1778,-88.464,-97.184,-122.04
1779,-88.473,-97.261,-144.77
1780,-88.415,-97.291,-131.08
1781,-88.461,-97.387,-124.96
1782,-88.479,-97.222,-126.02
1783,-88.493,-97.292,-132.66
1784,-88.507,-97.245,-120.73
1785,-88.522,-97.417,-137.1
1786,-88.585,-97.305,-125.23
1787,-88.567,-97.333,-134.55
1788,-88.688,-97.446,-127.19
1789,-88.597,-97.526,-126.11
1790,-88.542,-96.939,-132.92
1791,-88.547,-97.376,-134.11
1792,-88.597,-97.234,-129.8
1793,-88.641,-97.153,-134.11
1794,-88.675,-97.376,-134.25
1795,-88.609,-97.382,-133.3
1796,-88.658,-97.277,-136.44
1797,-88.741,-97.265,-128.47
1798,-88.711,-97.347,-128.46
1799,-88.686,-97.316,-138.38
1800,-88.684,-97.347,-132.5
1801,-88.639,-97.376,-129.63
1802,-88.772,-97.075,-123.32
1803,-88.788,-97.336,-138.33
1804,-88.742,-96.972,-127.89
1805,-88.809,-97.238,-136.19
1806,-88.858,-97.535,-127.93
1807,-88.826,-97.4,-137.18
1808,-88.885,-97.306,-126.6
1809,-88.827,-97.419,-126.99
1810,-88.744,-97.232,-128.47
1811,-88.812,-97.262,-129.65
1812,-88.901,-97.283,-125.73
1813,-88.911,-97.274,-126.13
1814,-88.896,-97.357,-124.17
1815,-88.903,-97.216,-132.99
1816,-88.857,-97.325,-129.79
1817,-88.883,-97.143,-125.41
1818,-88.98,-97.304,-128.4
1819,-88.918,-97.314,-128.95
1820,-89.001,-97.147,-125.2
1821,-88.978,-97.347,-138.15
1822,-89.033,-97.204,-138.95
1823,-89.001,-97.351,-126.99
1824,-89.118,-97.198,-135.63
1825,-88.979,-97.114,-129.88
1826,-88.972,-97.103,-125.91
1827,-88.989,-97.341,-128.86
1828,-89.092,-97.416,-126.44
1829,-89.139,-97.177,-140.86
1830,-89.131,-97.081,-130.18
1831,-89.162,-97.154,-128.97
1832,-89.035,-97.221,-126.1
1833,-89.102,-97.243,-130.45
1834,-89.098,-97.134,-123.65
1835,-89.119,-97.344,-121
1836,-89.224,-97.194,-130.87
1837,-89.23,-97.14,-124.29
1838,-89.209,-97.17,-125.59
1839,-89.144,-97.038,-124.46
1840,-89.191,-97.043,-126.03
1841,-89.375,-97.298,-126.73
1842,-89.237,-97.431,-128.98
1843,-89.19,-97.26,-125.44
1844,-89.261,-97.359,-129.91
1845,-89.176,-97.282,-123.39
1846,-89.329,-97.411,-128.78
1847,-89.23,-97.205,-129.68
1848,-89.369,-97.159,-127.07
1849,-89.354,-97.177,-132.79
1850,-89.308,-97.113,-134.04
1851,-89.384,-97.135,-129.95
1852,-89.4,-97.173,-126.51
1853,-89.335,-97.244,-133.72
1854,-89.355,-97.154,-126.89
1855,-89.371,-97.102,-128.33
1856,-89.448,-96.9,-128.79
1857,-89.512,-97.222,-130.55
1858,-89.521,-97.154,-127.38
1859,-89.469,-97.086,-128.31
1860,-89.426,-97.078,-128.2
1861,-89.512,-97.156,-127.33
1862,-89.472,-97.201,-133.75
1863,-89.424,-97.215,-122.51
1864,-89.513,-97.156,-131.14
1865,-89.5,-97.076,-125.36
1866,-89.498,-97.216,-130.15
1867,-89.546,-97.187,-129.45
1868,-89.482,-97.096,-135.76
1869,-89.597,-97.113,-139.87
1870,-89.661,-97.166,-129.31
1871,-89.604,-97.149,-127.77
1872,-89.582,-97.118,-127.93
1873,-89.464,-97.417,-133.57
1874,-89.423,-97.16,-124.94
1875,-89.633,-97.367,-141.05
1876,-89.703,-97.455,-128.64
1877,-89.686,-98.669,-123.7
1878,-89.663,-95.83,-124.19
1879,-89.657,-96.81,-121.38
1880,-89.608,-96.715,-110.38
1881,-89.683,-96.878,-125.9
1882,-89.759,-97.133,-125.13
1883,-89.704,-96.921,-136.1
1884,-89.745,-96.899,-129.02
1885,-89.761,-97.16,-130.34
1886,-89.842,-96.92,-130.7
1887,-89.799,-97.115,-133.64
1888,-89.765,-96.941,-123.49
1889,-89.777,-96.844,-130.55
1890,-89.86,-97.108,-128.33
1891,-89.862,-97.028,-133.12
1892,-89.861,-96.854,-130.55
1893,-89.854,-96.915,-125.4
1894,-89.938,-96.943,-130.73
1895,-89.924,-96.834,-137.65
1896,-89.94,-96.747,-122.83
1897,-89.894,-96.777,-125.16
1898,-89.89,-97.006,-120.55
1899,-89.945,-96.972,-127.5
1900,-89.918,-96.82,-128.89
1901,-89.919,-96.959,-127.06
1902,-89.977,-96.908,-129.32
1903,-90,-96.946,-125.97
1904,-89.959,-96.992,-126.36
1905,-89.968,-96.931,-130.33
1906,-89.92,-96.885,-130.41
1907,-90.011,-97.115,-128.39
1908,-90.075,-96.846,-129.64
1909,-90.102,-96.83,-136.26
1910,-90.132,-96.739,-125.06
1911,-90.093,-96.903,-123.96
1912,-89.971,-97.021,-128.14
1913,-90.142,-96.852,-126.25
1914,-90.075,-97.023,-124.89
1915,-90.034,-96.963,-126.25
1916,-90.103,-97.045,-124.72
1917,-90.053,-96.96,-128.99
1918,-90.184,-96.898,-148.52
1919,-90.147,-96.968,-131.83
1920,-90.265,-96.968,-129.27
1921,-90.205,-97.242,-127.45
1922,-90.181,-97.008,-126.87
1923,-90.159,-96.955,-123.02
1924,-90.282,-96.705,-133.5
1925,-90.179,-97.02,-133.47
1926,-90.2,-96.866,-122.53
1927,-90.135,-96.783,-138.78
1928,-90.188,-96.87,-123.87
1929,-90.146,-96.989,-127.24
1930,-90.288,-97.08,-122.3
1931,-90.218,-97.053,-128.65
1932,-90.359,-96.864,-132.17
1933,-90.374,-96.785,-134.81
1934,-90.32,-96.884,-137.61
1935,-90.329,-96.726,-128.23
1936,-90.311,-97.018,-128.6
1937,-90.303,-96.725,-126.44
1938,-90.333,-97.063,-133.36
1939,-90.438,-96.734,-128.24
1940,-90.38,-96.796,-127.43
1941,-90.452,-96.86,-137.65
1942,-90.377,-96.936,-129
1943,-90.365,-96.821,-132.91
1944,-90.423,-96.831,-137.01
1945,-90.371,-96.882,-129.13
1946,-90.428,-96.826,-141.85
1947,-90.469,-96.661,-141.46
1948,-90.513,-96.889,-129.06
1949,-90.45,-96.784,-135.92
1950,-90.569,-96.803,-131.57
1951,-90.5,-96.936,-132.25
1952,-90.513,-96.822,-130.8
1953,-90.53,-96.824,-123.8
1954,-90.467,-97.052,-124.52
1955,-90.624,-96.833,-127.51
1956,-90.51,-96.873,-122.47
1957,-90.576,-96.923,-124.37
1958,-90.504,-96.802,-141.4
1959,-90.473,-96.856,-126.22
1960,-90.555,-96.906,-129.02
1961,-90.446,-96.697,-137.34
1962,-90.549,-96.828,-128.11
1963,-90.739,-96.764,-130.96
1964,-90.66,-96.734,-123.51
1965,-90.639,-96.623,-132.97
1966,-90.69,-96.792,-125.53
1967,-90.677,-96.863,-131.69
1968,-90.682,-96.638,-124.09
1969,-90.716,-96.937,-129.13
1970,-90.774,-96.784,-128.24
1971,-90.729,-96.703,-128.64
1972,-90.717,-96.659,-139.21
1973,-90.881,-96.952,-132.21
1974,-90.758,-96.735,-130.24
1975,-90.748,-96.63,-129.85
1976,-90.707,-96.753,-134.44
1977,-90.806,-96.764,-125.43
1978,-90.776,-96.724,-133.54
1979,-90.666,-96.679,-125.27
1980,-90.806,-96.759,-125.45
1981,-90.899,-96.782,-129.4
1982,-90.749,-96.534,-138.31
1983,-90.856,-96.63,-134.36
1984,-90.804,-96.51,-129.1
1985,-90.879,-96.586,-142.16
1986,-90.849,-96.626,-123.93
1987,-90.8,-96.573,-133.64
1988,-90.846,-96.665,-125.56
1989,-90.894,-96.83,-126.04
1990,-90.93,-96.829,-140.2
1991,-90.859,-96.801,-129.04
1992,-90.924,-96.681,-128.18
1993,-90.936,-96.824,-130.46
1994,-90.966,-96.729,-121.05
1995,-90.952,-96.75,-127.75
1996,-90.876,-96.813,-127.74
1997,-90.968,-96.72,-143.65
1998,-91.014,-96.676,-124.64
1999,-90.978,-96.623,-129.91
2000,-91.085,-96.804,-124.22
2001,-91.007,-96.554,-133.76
2002,-91.071,-96.692,-126.39
2003,-90.994,-96.648,-127.37
2004,-90.951,-96.801,-136.74
2005,-91.017,-96.702,-125.16
2006,-91.12,-96.669,-133.61
2007,-91.042,-96.473,-150.52
2008,-91.157,-96.679,-136.54
2009,-91.216,-96.438,-124.09
2010,-91.153,-96.613,-130.67
2011,-91.222,-96.698,-131.69
2012,-91.145,-96.648,-133.57
2013,-91.241,-96.715,-124.3
2014,-91.092,-96.493,-129.25
2015,-91.182,-96.766,-127.38
2016,-91.271,-96.585,-129.29
2017,-91.215,-96.604,-128.44
2018,-91.167,-96.564,-133.52
2019,-91.244,-96.673,-135.02
2020,-91.241,-96.711,-130.03
2021,-91.239,-96.797,-128.09
2022,-91.209,-96.671,-129.09
2023,-91.269,-96.708,-124.25
2024,-91.286,-96.633,-123.71
2025,-91.347,-96.502,-132.19
2026,-91.343,-96.633,-136.14
2027,-91.412,-96.695,-122.45
2028,-91.32,-96.553,-132.44
2029,-91.302,-96.514,-137.29
2030,-91.364,-96.58,-129.32
2031,-91.401,-96.49,-134.35
2032,-91.291,-96.635,-127.41
2033,-91.327,-96.692,-126.32
2034,-91.484,-96.691,-143.06
2035,-91.511,-96.485,-125.19
2036,-91.464,-96.603,-122.43
2037,-91.537,-96.459,-124.97
2038,-91.581,-96.575,-132.91
2039,-91.512,-96.535,-131.33
2040,-91.571,-96.426,-126.33
2041,-91.641,-96.332,-127.98
2042,-91.619,-96.586,-138.27
2043,-91.735,-96.605,-137.67
2044,-91.846,-96.402,-129.7
2045,-91.914,-96.3,-129.19
2046,-92.272,-96.56,-126.27
2047,-92.527,-96.387,-124.18
2048,-93.791,-96.501,-130.98
2049,-88.079,-96.461,-135.49
2050,-89.265,-96.579,-138.56
2051,-90.374,-96.287,-134.06
2052,-90.72,-96.439,-152.03
2053,-90.906,-96.638,-126.5
2054,-91.056,-96.404,-139.8
2055,-90.991,-96.375,-123.38
2056,-91.202,-96.432,-136.2
2057,-91.132,-96.508,-132.21
2058,-91.222,-96.327,-129.6
2059,-91.279,-96.285,-132.61
2060,-91.24,-96.406,-127.24
2061,-91.352,-96.583,-132.78
2062,-91.41,-96.539,-134.02
2063,-91.392,-96.519,-126.4
2064,-91.49,-96.495,-136.35
2065,-91.453,-96.594,-129.42
2066,-91.509,-96.392,-133.47
2067,-91.536,-96.447,-134.71
2068,-91.53,-96.377,-126.9
2069,-91.596,-96.487,-132.24
2070,-91.535,-96.431,-133.93
2071,-91.526,-96.488,-126.45
2072,-91.535,-96.498,-135.56
2073,-91.596,-96.48,-133.28
2074,-91.59,-96.391,-130.01
2075,-91.577,-96.463,-127.69
2076,-91.732,-96.526,-128.08
2077,-91.562,-96.501,-124.7
2078,-91.599,-96.315,-133.54
2079,-91.722,-96.47,-142.09
2080,-91.741,-96.293,-127.77
2081,-91.682,-96.395,-130.1
2082,-91.739,-96.494,-130.24
2083,-91.604,-96.459,-136.3
2084,-91.741,-96.368,-127.88
2085,-91.72,-96.515,-129.46
2086,-91.668,-96.355,-131.61
2087,-91.686,-96.417,-129.78
2088,-91.756,-96.395,-135.68
2089,-91.768,-96.511,-133.22
2090,-91.706,-96.472,-129.19
2091,-91.775,-96.266,-136.83
2092,-91.722,-96.441,-130.78
2093,-91.939,-96.324,-129.98
2094,-91.745,-96.337,-130.35
2095,-91.81,-96.331,-135.45
2096,-91.777,-96.343,-127.03
2097,-91.748,-96.458,-138.62
2098,-91.894,-96.467,-127.02
2099,-91.859,-96.206,-126.96
2100,-91.857,-96.284,-120.28
2101,-91.872,-96.364,-130.02
2102,-91.975,-96.287,-128.2
2103,-91.843,-96.356,-131.3
2104,-91.953,-96.419,-133.72
2105,-91.934,-96.494,-130.15
2106,-91.914,-96.297,-149.26
2107,-91.938,-96.016,-132.12
2108,-91.953,-96.349,-140.46
2109,-91.957,-96.32,-143.75
2110,-91.982,-96.372,-131.42
2111,-92.062,-96.398,-136.12
2112,-91.878,-96.286,-128.2
2113,-91.986,-96.284,-141.63
2114,-92.016,-96.299,-128.26
2115,-91.991,-96.116,-126.37
2116,-92.092,-96.155,-140.34
2117,-92.056,-96.186,-137.37
2118,-91.978,-96.202,-129.21
2119,-92.124,-96.367,-131.14
2120,-91.926,-96.441,-127.74
2121,-91.993,-96.159,-139.77
2122,-92.001,-96.112,-137.55
2123,-92.109,-96.196,-131.72
2124,-92.141,-96.357,-130.13
2125,-92.143,-96.161,-135.42
2126,-92.178,-96.268,-135.79
2127,-92.065,-96.332,-133.93
2128,-92.087,-96.087,-137.48
2129,-92.259,-96.08,-132.34
2130,-92.121,-96.249,-130.64
2131,-92.161,-96.312,-138.22
2132,-92.202,-96.112,-129.51
2133,-92.137,-96.24,-140.99
2134,-92.182,-96.244,-129.01
2135,-92.103,-96.173,-132.19
2136,-92.238,-96.179,-125.99
2137,-92.215,-96.106,-132.39
2138,-92.139,-96.151,-127.65
2139,-92.13,-96.287,-134.35
2140,-92.165,-96.448,-125.71
2141,-92.179,-96.157,-127.5
2142,-92.353,-96.257,-125.14
2143,-92.23,-96.112,-135.35
2144,-92.193,-96.113,-128.86
2145,-92.249,-96.324,-132.82
2146,-92.259,-96.365,-142.72
2147,-92.286,-96.201,-124.59
2148,-92.392,-96.109,-135.63
2149,-92.309,-96.151,-130.8
2150,-92.37,-96.401,-133.11
2151,-92.333,-96.249,-134.26
2152,-92.346,-96.161,-125.12
2153,-92.293,-96.133,-136.96
2154,-92.382,-96.115,-138.79
2155,-92.27,-96.115,-137.39
2156,-92.395,-96.252,-131.55
2157,-92.341,-96.205,-124.71
2158,-92.357,-96.279,-127.77
2159,-92.437,-96.167,-130.48
2160,-92.404,-96.32,-135.33
2161,-92.451,-96.106,-123.4
2162,-92.344,-96.095,-130.65
2163,-92.5,-96.225,-137.49
2164,-92.546,-96.132,-127.71
2165,-92.52,-96.077,-136.69
2166,-92.409,-95.885,-130.64
2167,-92.515,-96.017,-129.37
2168,-92.461,-96.212,-136.49
2169,-92.493,-96.06,-129.92
2170,-92.422,-96.054,-138.81
2171,-92.545,-96.09,-133.17
2172,-92.664,-96.156,-131.3
2173,-92.474,-96.181,-122.49
2174,-92.606,-96.147,-130.71
2175,-92.576,-95.947,-137.79
2176,-92.56,-96.057,-129.34
2177,-92.61,-95.981,-149.28
2178,-92.535,-96.195,-128.96
2179,-92.649,-95.934,-132.13
2180,-92.524,-95.996,-122.34
2181,-92.583,-96.073,-135.62
2182,-92.611,-96.113,-131.81
2183,-92.599,-96.115,-126.06
2184,-92.614,-96.017,-138.41
2185,-92.652,-95.959,-132.91
2186,-92.625,-95.834,-127.53
2187,-92.656,-96.007,-129.58
2188,-92.642,-96.003,-141.7
2189,-92.651,-95.991,-131.36
2190,-92.674,-95.971,-124.61
2191,-92.716,-96.075,-136.55
2192,-92.622,-96.013,-130.67
2193,-92.653,-95.86,-142.19
2194,-92.789,-96.035,-134.86
2195,-92.713,-96.03,-131.15
2196,-92.805,-95.972,-130.45
2197,-92.764,-95.893,-138.48
2198,-92.753,-95.964,-128.42
2199,-92.761,-95.898,-135.55
2200,-92.741,-95.887,-125.32
2201,-92.74,-96.03,-125.24
2202,-92.754,-95.971,-130.28
2203,-92.809,-95.924,-135.3
2204,-92.83,-95.915,-133.55
2205,-92.779,-95.899,-138
2206,-92.837,-95.934,-129.37
2207,-92.874,-95.907,-129.01
2208,-92.829,-95.898,-127.7
2209,-92.768,-95.909,-135.17
2210,-92.871,-96.069,-124.12
2211,-92.721,-95.949,-142.52
2212,-92.911,-95.876,-131.35
2213,-92.846,-95.835,-129.61
2214,-92.862,-95.957,-133.54
2215,-92.86,-95.931,-138.64
2216,-92.887,-95.983,-130.85
2217,-92.854,-95.869,-133.44
2218,-92.856,-96.003,-136.03
2219,-92.942,-95.84,-126.9
2220,-92.921,-95.908,-135.21
2221,-92.863,-96.141,-144.5
2222,-92.825,-95.867,-136.69
2223,-92.905,-95.72,-133.9
2224,-92.965,-95.997,-130.46
2225,-92.934,-95.981,-136.38
2226,-93.045,-95.83,-128.97
2227,-93.008,-95.994,-132.76
2228,-93.051,-95.811,-131.31
2229,-92.926,-95.885,-133.88
2230,-93.081,-95.987,-133.91
2231,-93.038,-96.003,-131.99
2232,-93.014,-95.993,-124.01
2233,-93.088,-95.875,-128
2234,-93.07,-95.985,-128.23
2235,-93.048,-95.846,-137.83
2236,-93.044,-95.979,-133.68
2237,-92.981,-95.871,-135.71
2238,-93.085,-95.97,-126.76
2239,-93.079,-95.885,-131.57
2240,-93.058,-95.849,-128.87
2241,-93.108,-95.82,-124.85
2242,-93.223,-95.752,-132.11
2243,-93.118,-95.869,-130.8
2244,-93.074,-95.905,-132.29
2245,-93.044,-95.873,-131.72
2246,-93.146,-95.979,-131.15
2247,-93.117,-95.783,-151.65
2248,-93.075,-95.859,-130.05
2249,-93.142,-95.719,-129.34
2250,-93.233,-95.688,-141.63
2251,-93.169,-95.743,-125.83
2252,-93.274,-95.86,-135.33
2253,-93.205,-95.847,-127.93
2254,-93.208,-95.718,-131.56
2255,-93.217,-95.598,-128.25
2256,-93.28,-95.708,-128.32
2257,-93.347,-95.652,-137.59
2258,-93.067,-95.793,-130
2259,-93.197,-95.706,-134.27
2260,-93.233,-95.69,-128.52
2261,-93.158,-95.579,-130.57
2262,-93.303,-95.859,-131.39
2263,-93.266,-95.536,-135.85
2264,-93.224,-95.694,-136.54
2265,-93.268,-95.639,-134.76
2266,-93.248,-95.777,-132.35
2267,-93.299,-95.685,-138.07
2268,-93.249,-95.685,-135.07
2269,-93.336,-95.732,-131.69
2270,-93.202,-95.724,-143.08
2271,-93.255,-95.611,-134.75
2272,-93.243,-95.553,-133.89
2273,-93.33,-95.687,-135.08
2274,-93.346,-95.834,-131.06
2275,-93.358,-95.724,-137.74
2276,-93.248,-95.805,-146.06
2277,-93.398,-95.513,-146.94
2278,-93.39,-95.517,-135.83
2279,-93.398,-95.739,-137.08
2280,-93.397,-95.766,-139.85
2281,-93.344,-95.77,-127.52
2282,-93.391,-95.423,-130.39
2283,-93.361,-95.682,-129.33
2284,-93.576,-95.717,-130.36
2285,-93.405,-95.422,-128.85
2286,-93.498,-95.481,-137.05
2287,-93.4,-95.612,-145.89
2288,-93.464,-95.664,-133.88
2289,-93.398,-95.709,-133.5
2290,-93.463,-95.916,-131.6
2291,-93.592,-95.553,-134.5
2292,-93.397,-95.569,-137.97
2293,-93.487,-95.662,-128.52
2294,-93.522,-95.823,-127.64
2295,-93.524,-95.606,-134.02
2296,-93.565,-95.812,-130.51
2297,-93.531,-95.518,-151.82
2298,-93.43,-95.646,-128.13
2299,-93.463,-95.601,-143.44
2300,-93.56,-95.635,-137.01
2301,-93.499,-95.57,-126.63
2302,-93.568,-95.602,-123.82
2303,-93.426,-95.55,-131.23
2304,-93.59,-95.731,-126.62
2305,-93.559,-95.618,-129.53
2306,-93.549,-95.616,-132.28
2307,-93.617,-95.524,-128.45
2308,-93.664,-95.593,-135.22
2309,-93.66,-95.523,-129.26
2310,-93.666,-95.584,-135.72
2311,-93.623,-95.353,-126.85
2312,-93.704,-95.565,-126.08
2313,-93.764,-95.557,-130.06
2314,-93.643,-95.629,-135.92
2315,-93.619,-95.393,-126.98
2316,-93.551,-95.489,-129.02
2317,-93.662,-95.46,-121.23
2318,-93.623,-95.752,-121.4
2319,-93.612,-95.398,-131.15
2320,-93.71,-95.452,-125.04
2321,-93.65,-95.495,-123.6
2322,-93.705,-95.439,-123.22
2323,-93.845,-95.505,-139.68
2324,-93.603,-95.349,-128.03
2325,-93.822,-95.397,-125.03
2326,-93.704,-95.428,-135.64
2327,-93.663,-95.414,-122.69
2328,-93.751,-95.459,-133.94
2329,-93.633,-95.483,-128.39
2330,-93.781,-95.453,-125.95
2331,-93.804,-95.463,-133.6
2332,-93.762,-95.462,-127.71
2333,-93.718,-95.289,-126.35
2334,-93.859,-95.563,-143.3
2335,-93.86,-95.452,-125.68
2336,-93.81,-95.325,-140.61
2337,-93.689,-95.348,-127.7
2338,-93.834,-95.533,-137.68
2339,-93.854,-95.32,-123.42
2340,-93.98,-95.378,-127.96
2341,-93.852,-95.521,-128.87
2342,-93.943,-95.47,-128.67
2343,-93.773,-95.309,-127.21
2344,-93.71,-95.298,-130.92
2345,-93.966,-95.355,-129.54
2346,-94.016,-95.351,-151.11
2347,-94.089,-95.422,-130.21
2348,-93.907,-95.431,-127.47
2349,-93.729,-95.285,-130.99
2350,-93.884,-95.353,-127.88
2351,-94.077,-95.32,-128.13
2352,-94.009,-95.38,-141.07
2353,-93.933,-95.257,-135.36
2354,-93.979,-95.274,-134.69
2355,-93.94,-95.42,-132.47
2356,-93.962,-95.369,-126.85
2357,-93.983,-95.409,-129.08
2358,-93.916,-95.338,-129.21
2359,-93.899,-95.368,-130.27
2360,-93.933,-95.291,-138.44
2361,-93.933,-95.344,-136.55
2362,-93.996,-95.391,-131.66
2363,-93.946,-95.392,-145.73
2364,-93.896,-95.204,-133.52
2365,-93.976,-95.322,-127.73
2366,-94.028,-95.372,-128.56
2367,-94.001,-95.223,-130.17
2368,-93.915,-95.325,-125.95
2369,-94.076,-95.358,-134.78
2370,-93.99,-95.383,-138.88
2371,-94.057,-95.4,-132.48
2372,-94.079,-95.327,-138.45
2373,-93.987,-95.235,-125.82
2374,-94.081,-95.266,-124.54
2375,-94.083,-95.113,-128.06
2376,-94.025,-95.337,-131.35
2377,-94.142,-95.176,-132.59
2378,-94.13,-95.314,-140
2379,-94.184,-95.151,-128.32
2380,-94.099,-95.247,-136.54
2381,-94.12,-95.296,-131.14
2382,-94.092,-95.15,-129.65
2383,-94.182,-95.201,-134.96
2384,-94.109,-95.238,-127.51
2385,-94.143,-95.237,-132.36
2386,-94.184,-95.29,-128.79
2387,-94.089,-95.148,-130.29
